Step,Population,Total_Env_Resource,Season_Phase,Catastrophe_Active,Freq_Cooperators,Avg_Agent_Resource,Avg_Vision,Avg_Metabolism
56,183,5109.6117589623445,3.5185837720205715,0,0.24043715846994534,23.897028522990485,3.5136612021857925,1.6754977463824485
57,183,5108.270681965007,3.5814156250923674,0,0.24043715846994534,23.936223205077862,3.5136612021857925,1.6754977463824485
58,186,5106.597381279916,3.6442474781641634,0,0.23118279569892472,23.592378364926027,3.489247311827957,1.6656984453553485
59,186,5098.671318378965,3.7070793312359593,0,0.23118279569892472,23.652111493148098,3.489247311827957,1.6577924155239343
60,186,5098.04423305189,3.7699111843077553,0,0.23118279569892472,23.676232494631368,3.467741935483871,1.650033263889274
61,186,5096.430410838775,3.8327430373795512,0,0.22580645161290322,23.707315860880847,3.456989247311828,1.653071915437772
62,187,5090.6985439247,3.895574890451347,0,0.22459893048128343,23.618070567515254,3.443850267379679,1.6593719097238762
63,184,5090.079382962829,3.958406743523143,0,0.21739130434782608,24.02642995896004,3.4456521739130435,1.6552440355105191
64,182,5089.847738964401,4.021238596594939,0,0.21428571428571427,24.294075163168277,3.4395604395604398,1.6515723568298621
65,186,5089.447950501038,4.084070449666735,0,0.21505376344086022,23.765346314023112,3.4946236559139785,1.641348600880379
66,185,5084.324132157954,4.14690230273853,0,0.21081081081081082,23.92323138967009,3.4864864864864864,1.64407441921172
67,183,5083.676679211409,4.209734155810326,0,0.20765027322404372,24.17928161213411,3.480874316939891,1.6414902201484474
68,183,5083.06962906111,4.272566008882121,0,0.20765027322404372,24.167786407195187,3.4863387978142075,1.6360917701920423
69,181,5082.497697002802,4.335397861953917,0,0.19889502762430938,24.43611189966601,3.447513812154696,1.6447666228682116
70,178,5081.45838959524,4.398229715025712,0,0.1853932584269663,24.813201150077848,3.443820224719101,1.6526373815782902
71,177,5080.373217643746,4.461061568097508,0,0.1751412429378531,24.873543394308022,3.4350282485875705,1.6612948384884532
72,175,5084.1752877629115,4.523893421169303,0,0.1657142857142857,25.055102181331744,3.382857142857143,1.6648871019364764
73,170,5079.2116654585225,4.586725274241099,0,0.13529411764705881,25.708379958732603,3.429411764705882,1.6365053679689263
74,168,5086.303983734841,4.649557127312894,0,0.13095238095238096,25.815319981708463,3.4107142857142856,1.6352322875790724
75,167,5091.85069077941,4.71238898038469,0,0.1317365269461078,25.77788207392424,3.4191616766467066,1.62806358572326
76,172,5096.146786359921,4.775220833456485,0,0.12790697674418605,24.852110997058237,3.4651162790697674,1.6109210853343527
77,172,5099.533428064823,4.838052686528281,0,0.12790697674418605,24.67463846145152,3.4651162790697674,1.6109210853343527
78,168,5106.626000348035,4.900884539600076,0,0.1130952380952381,25.076887874018375,3.488095238095238,1.6046026726203455
79,168,5108.8927171363775,4.963716392671872,0,0.10714285714285714,24.849369757611015,3.482142857142857,1.6089478948327247
80,168,5110.817873741669,5.026548245743667,0,0.10714285714285714,24.596766610415173,3.482142857142857,1.6089478948327247
81,165,5100.32372747509,5.089380098815463,0,0.10303030303030303,24.870567080704348,3.478787878787879,1.606496823849813
82,166,5094.564947343893,5.152211951887258,0,0.10240963855421686,24.50807296898975,3.536144578313253,1.5797022795910611
83,165,5097.70112168772,5.215043804959054,0,0.10303030303030303,24.42066412205015,3.5393939393939395,1.575501735617016
84,165,5101.054450390742,5.277875658030849,0,0.10303030303030303,24.190073567206365,3.5393939393939395,1.575501735617016
85,163,5104.627485569134,5.340707511102645,0,0.09815950920245399,24.259163504503242,3.521472392638037,1.573478768738205
86,163,5108.894708228747,5.40353936417444,0,0.09815950920245399,24.016421407663085,3.521472392638037,1.573478768738205
87,163,5117.342458930997,5.466371217246236,0,0.09815950920245399,23.771470721865875,3.521472392638037,1.573478768738205
88,163,5124.507809659093,5.529203070318031,0,0.09815950920245399,23.526520036068636,3.521472392638037,1.573478768738205
89,162,5100.778655474733,5.592034923389827,0,0.09876543209876543,23.579024253222062,3.5185185185185186,1.5707659561828549
90,160,5101.025214528143,5.654866776461622,0,0.09375,23.668277840335964,3.53125,1.5693477343969915
91,159,5102.108186724417,5.717698629533418,0,0.09433962264150944,23.594724193201756,3.540880503144654,1.5642217442831032
92,155,5107.811600801904,5.780530482605213,0,0.0967741935483871,23.996980988467747,3.670967741935484,1.4928694257752677
93,154,5118.055365411739,5.843362335677009,0,0.09090909090909091,23.990954108694883,3.688311688311688,1.4904017764930602
94,154,5128.674564334894,5.906194188748804,0,0.09090909090909091,23.8120719813838,3.688311688311688,1.4904017764930602
95,154,5103.153649922385,5.9690260418206,0,0.09090909090909091,23.819207150703555,3.688311688311688,1.4904017764930602
96,152,5105.450137522347,6.031857894892395,0,0.09210526315789473,23.988298279017805,3.6842105263157894,1.485060643877401
97,150,5107.791121779761,6.094689747964191,0,0.09333333333333334,24.172433331504127,3.68,1.479125821234588
98,150,5115.651002192927,6.157521601035986,0,0.09333333333333334,24.03944084360289,3.68,1.479125821234588
99,150,5128.86212316756,6.220353454107782,0,0.09333333333333334,23.879781689034964,3.68,1.479125821234588
100,147,5120.98309794178,6.283185307179577,0,0.08843537414965986,24.302984820378832,3.6122448979591835,1.4697984549487109
101,146,5113.20503697361,6.346017160251373,0,0.0821917808219178,24.39568977220593,3.6301369863013697,1.4674959037827684
102,146,5115.333036075687,6.408849013323168,0,0.0821917808219178,24.254221265683423,3.6301369863013697,1.4674959037827684
103,145,5126.64396283928,6.471680866394964,0,0.08275862068965517,24.247051523782694,3.6344827586206896,1.464390938598096
104,145,5137.009586959231,6.534512719466759,0,0.08275862068965517,24.073970930012194,3.6344827586206896,1.464390938598096
105,143,5126.561441630786,6.597344572538555,0,0.08391608391608392,24.328729400065782,3.6713286713286712,1.4348136857278677
106,146,5120.911888001958,6.66017642561035,0,0.08904109589041095,23.757900789099416,3.589041095890411,1.4437641766680243
107,144,5129.753621962907,6.723008278682146,0,0.0763888888888889,23.95397933561152,3.625,1.4410542716577774
108,144,5138.782100005943,6.785840131753941,0,0.0763888888888889,23.787324463353166,3.625,1.4410542716577774
109,142,5128.366348028294,6.848671984825737,0,0.07746478873239436,24.053440034279877,3.6619718309859155,1.4229741502044362
110,142,5126.696874888143,6.911503837897532,0,0.07746478873239436,23.94971471036654,3.6619718309859155,1.4229741502044362
111,142,5134.916053105262,6.974335690969328,0,0.07746478873239436,23.805004739834708,3.6619718309859155,1.4229741502044362
112,144,5143.262299703814,7.037167544041123,0,0.08333333333333333,23.33167956417367,3.6944444444444446,1.4190032899180176
113,146,5130.347025723392,7.099999397112919,0,0.0821917808219178,22.984648745384597,3.6575342465753424,1.4252208806757878
114,145,5136.015562961145,7.1628312501847144,0,0.08275862068965517,23.009097416813642,3.6620689655172414,1.4204256800569919
115,145,5141.752149068448,7.22566310325651,0,0.08275862068965517,22.88029735252019,3.6620689655172414,1.4204256800569919
116,145,5130.7022142079995,7.2884949563283055,0,0.08275862068965517,22.84995787935972,3.6620689655172414,1.4204256800569919
117,144,5136.554096008298,7.351326809400101,0,0.08333333333333333,22.879624132625857,3.673611111111111,1.416972276060441
118,145,5142.452769612615,7.4141586624718965,0,0.08275862068965517,22.599362631938867,3.689655172413793,1.4167503568132316
119,145,5130.968921386863,7.476990515543692,0,0.08275862068965517,22.572698482022183,3.689655172413793,1.4167503568132316
120,142,5136.9385439136895,7.5398223686154875,0,0.07746478873239436,22.93288210148087,3.704225352112676,1.4101722462042756
121,143,5142.93204355602,7.602654221687283,0,0.07692307692307693,22.64193166448044,3.6923076923076925,1.4076460685708685
122,145,5131.1376990252065,7.6654860747590785,0,0.08275862068965517,22.300686995921517,3.682758620689655,1.4065916018595919
123,145,5137.155287418607,7.728317927830874,0,0.08275862068965517,22.18616435957917,3.682758620689655,1.4065916018595919
124,145,5143.172992380278,7.7911497809026695,0,0.08275862068965517,22.080322782763997,3.779310344827586,1.3913255856989575
125,145,5131.748514380271,7.853981633974465,0,0.08275862068965517,22.075248470604095,3.779310344827586,1.3913255856989575
126,147,5137.742594565556,7.9168134870462605,0,0.06802721088435375,21.6774814318365,3.8435374149659864,1.384603124913623
127,143,5143.713026642386,7.979645340118056,0,0.06993006993006994,22.147309804790748,3.867132867132867,1.3789574773089326
128,143,5131.707176854614,8.042477193189852,0,0.06993006993006994,22.124370337621034,3.867132867132867,1.3789574773089326
129,143,5137.607107547085,8.105309046261647,0,0.06993006993006994,22.003742765700853,3.867132867132867,1.3789574773089326
130,143,5143.460463200408,8.168140899333443,0,0.06993006993006994,21.88311519378063,3.867132867132867,1.3789574773089326
131,143,5131.561097139915,8.230972752405238,0,0.06993006993006994,21.860175726610944,3.867132867132867,1.3789574773089326
132,143,5137.299572347594,8.293804605477034,0,0.06993006993006994,21.73954815469072,3.867132867132867,1.3789574773089326
133,144,5142.970195529416,8.356636458548829,0,0.06944444444444445,21.468789189834613,3.861111111111111,1.3768778854770454
134,143,5131.31545018289,8.419468311620625,0,0.06993006993006994,21.598264558399585,3.8531468531468533,1.3741187404335466
135,143,5136.830883554844,8.48230016469242,0,0.06993006993006994,21.48247572335477,3.8531468531468533,1.3741187404335466
136,143,5142.25959160607,8.545132017764216,0,0.06993006993006994,21.36668688830994,3.8531468531468533,1.3741187404335466
137,142,5130.978938149461,8.607963870836011,0,0.06338028169014084,21.503591890451567,3.8380281690140845,1.3757880822001047
138,142,5136.217644702979,8.670795723907807,0,0.06338028169014084,21.368246464187084,3.8380281690140845,1.3757880822001047
139,142,5141.353824928623,8.733627576979602,0,0.06338028169014084,21.232901037922606,3.8380281690140845,1.3757880822001047
140,144,5129.791926726879,8.796459430051398,0,0.0625,20.91118083133747,3.826388888888889,1.3800718908471834
141,143,5130.696669831849,8.859291283123193,0,0.055944055944055944,20.93918733691489,3.8461538461538463,1.3802776002084838
142,141,5132.585279002389,8.922123136194989,0,0.05673758865248227,21.10134400558027,3.8297872340425534,1.380057224607284
143,141,5139.534589030406,8.984954989266784,0,0.05673758865248227,20.943564628282125,3.8297872340425534,1.380057224607284
144,139,5142.677007959207,9.04778684233858,0,0.04316546762589928,21.09524324684679,3.827338129496403,1.380871269435384
145,139,5131.845081161992,9.110618695410375,0,0.04316546762589928,20.97975966725952,3.827338129496403,1.380871269435384
146,137,5131.309804396297,9.17345054848217,0,0.043795620437956206,21.111161801882265,3.795620437956204,1.379728270747489
147,137,5135.320879535001,9.236282401553966,0,0.043795620437956206,20.918576262644752,3.795620437956204,1.379728270747489
148,131,5139.202457506697,9.299114254625762,0,0.04580152671755725,21.68714353583464,3.9160305343511452,1.3283350132405298
149,131,5130.018713236763,9.361946107697557,0,0.04580152671755725,21.638475420581607,3.9160305343511452,1.3283350132405298
150,131,5129.455455635244,9.424777960769353,0,0.04580152671755725,21.528738603038512,3.9160305343511452,1.3283350132405298
151,131,5132.953379284503,9.487609813841148,0,0.04580152671755725,21.39594087693829,3.9160305343511452,1.3283350132405298
152,130,5128.201379883118,9.550441666912944,0,0.038461538461538464,21.484522262260576,3.9384615384615387,1.329609913258844
153,130,5129.015043914582,9.61327351998474,0,0.038461538461538464,21.35975565384504,3.9384615384615387,1.329609913258844
154,129,5124.461667260792,9.676105373056535,0,0.031007751937984496,21.428246499149793,3.9612403100775193,1.3308969847230605
155,129,5124.38934922962,9.73893722612833,0,0.031007751937984496,21.27874486326392,3.9612403100775193,1.3308969847230605
156,127,5128.682898790518,9.801769079200126,0,0.031496062992125984,21.436899540121217,3.9606299212598426,1.327062635633202
157,129,5120.354648538747,9.864600932271921,0,0.031007751937984496,21.02596346410837,3.9302325581395348,1.322750483834657
158,129,5121.00978890872,9.927432785343717,0,0.031007751937984496,20.887399026785353,3.9302325581395348,1.322750483834657
159,127,5121.455261151399,9.990264638415512,0,0.031496062992125984,21.07724723357324,3.8976377952755907,1.3162366765279727
160,123,5120.99398174847,10.053096491487308,0,0.032520325203252036,21.636374179564434,3.8292682926829267,1.3124528141243
161,123,5120.493494178914,10.115928344559103,0,0.032520325203252036,21.51416526787915,3.8292682926829267,1.3124528141243
162,119,5124.343412781207,10.178760197630899,0,0.0,22.10340444860346,3.9243697478991595,1.3207644647173669
163,119,5127.558974431884,10.241592050702694,0,0.0,21.849866874642384,3.9243697478991595,1.3207644647173669
164,119,5129.312466009396,10.30442390377449,0,0.0,21.59632930068134,3.9243697478991595,1.3207644647173669
165,113,5114.2448385515845,10.367255756846285,0,0.0,22.631871738656486,3.9734513274336285,1.2998124627951844
166,113,5108.9732700408795,10.43008760991808,0,0.0,22.473652196215273,3.9734513274336285,1.2998124627951844
167,113,5108.360553409089,10.492919462989876,0,0.0,22.2800344236856,3.9734513274336285,1.2998124627951844
168,113,5107.835217274733,10.555751316061672,0,0.0,22.08641665115589,3.9734513274336285,1.2998124627951844
169,113,5111.471412938435,10.618583169133467,0,0.0,21.857400648537713,3.9734513274336285,1.2998124627951844
170,113,5111.052703707861,10.681415022205263,0,0.0,21.66340311982506,3.9734513274336285,1.2998124627951844
171,113,5111.090243136888,10.744246875277058,0,0.0,21.46860540629242,3.9734513274336285,1.2998124627951844
172,113,5111.7464294808005,10.807078728348854,0,0.0,21.27357401839141,3.9734513274336285,1.2998124627951844
173,113,5099.936764281725,10.86991058142065,0,0.0,21.18406205162657,3.9734513274336285,1.2998124627951844
174,111,5100.802693933863,10.932742434492445,0,0.0,21.372660537389887,3.972972972972973,1.2950930434718761
175,111,5101.392701778239,10.99557428756424,0,0.0,21.18567560202612,3.972972972972973,1.2950930434718761
176,111,5102.148161666988,11.058406140636036,0,0.0,20.998690666662345,3.972972972972973,1.2950930434718761
177,110,5107.132880337538,11.121237993707831,0,0.0,20.970689254281876,3.981818181818182,1.2903476514346006
178,110,5112.2333068611715,11.184069846779627,0,0.0,20.753068875574535,3.981818181818182,1.2903476514346006
179,110,5104.996178130172,11.246901699851422,0,0.0,20.643327284745983,3.981818181818182,1.2903476514346006
180,110,5102.980229841643,11.309733552923218,0,0.0,20.496982010248143,3.981818181818182,1.2903476514346006
181,110,5101.422973755843,11.372565405995013,0,0.0,20.349943050190184,3.981818181818182,1.2903476514346006
182,110,5103.25022991816,11.435397259066809,0,0.0,20.167474186634365,3.981818181818182,1.2903476514346006
183,110,5109.262710942028,11.498229112138604,0,0.0,19.949853807927056,3.981818181818182,1.2903476514346006
184,106,5114.882531533304,11.5610609652104,0,0.0,20.48670350476046,3.981132075471698,1.2862481548542095
185,106,5120.440509667232,11.623892818282195,0,0.0,20.27592704801947,3.981132075471698,1.2862481548542095
186,102,5126.158337927737,11.686724671353991,0,0.0,20.871706427280607,4.098039215686274,1.2632426936627972
187,102,5129.972521241913,11.749556524425786,0,0.0,20.686895106166805,4.098039215686274,1.2632426936627972
188,95,5120.154842149976,11.812388377497582,0,0.0,22.1416101104373,4.326315789473684,1.2183215036521962
189,95,5112.913179335292,11.875220230569377,0,0.0,22.106427242809364,4.326315789473684,1.2183215036521962
190,95,5114.097909950411,11.938052083641173,0,0.0,22.014421528630862,4.326315789473684,1.2183215036521962
191,95,5116.170875623798,12.000883936712968,0,0.0,21.922415814452343,4.326315789473684,1.2183215036521962
192,95,5119.009644327252,12.063715789784764,0,0.0,21.830410100273845,4.326315789473684,1.2183215036521962
193,95,5122.305820803209,12.12654764285656,0,0.0,21.738404386095326,4.326315789473684,1.2183215036521962
194,95,5125.032246888449,12.189379495928355,0,0.0,21.646398671916813,4.326315789473684,1.2183215036521962
195,95,5112.114988139578,12.25221134900015,0,0.0,21.69542633060466,4.326315789473684,1.2183215036521962
196,95,5116.683232772908,12.315043202071946,0,0.0,21.60342061642614,4.326315789473684,1.2183215036521962
197,92,5121.344931678239,12.377875055143742,0,0.0,22.214524091193763,4.369565217391305,1.2074616034884413
198,91,5125.9270015214715,12.440706908215537,0,0.0,22.378484056545542,4.395604395604396,1.200149231930784
199,90,5129.921443306494,12.503538761287333,0,0.0,22.277725199093407,4.388888888888889,1.2019468725928497
200,77,5119.92736150436,12.566370614359128,0,0.0,22.29897137200464,4.35064935064935,1.2020654889814777
201,77,5119.890881285798,12.629202467430924,0,0.0,22.30469809081538,4.35064935064935,1.2020654889814777
202,77,5128.594836588962,12.692034320502719,0,0.0,22.206528705729976,4.35064935064935,1.2020654889814777
203,77,5136.277200309877,12.754866173574515,0,0.0,22.108359320644617,4.35064935064935,1.2020654889814777
204,77,5142.012111322166,12.81769802664631,0,0.0,22.010189935559243,4.35064935064935,1.2020654889814777
205,76,5131.81635343466,12.880529879718106,0,0.0,22.360026444177155,4.342105263157895,1.1972510343058478
206,74,5135.727825725616,12.943361732789901,0,0.0,22.87236187717093,4.351351351351352,1.1895155474493522
207,74,5139.718001103434,13.006193585861697,0,0.0,22.790954437829704,4.351351351351352,1.1895155474493522
208,74,5143.782971798268,13.069025438933492,0,0.0,22.709546998488445,4.351351351351352,1.1895155474493522
209,74,5133.201308387326,13.131857292005288,0,0.0,22.790301721309355,4.351351351351352,1.1895155474493522
210,73,5137.402982261996,13.194689145077083,0,0.0,22.66353523908799,4.342465753424658,1.1915861498480436
211,73,5141.6660244944915,13.257520998148879,0,0.0,22.581538130335865,4.342465753424658,1.1915861498480436
212,72,5145.985450434151,13.320352851220674,0,0.0,22.409483363772186,4.333333333333333,1.1941307051426509
213,72,5134.347025723392,13.38318470429247,0,0.0,22.493130436407306,4.333333333333333,1.1941307051426509
214,70,5138.630306339757,13.446016557364265,0,0.0,22.697217769561377,4.3,1.1912754104032375
215,69,5142.962383949872,13.50884841043606,0,0.0,22.836241596140255,4.2898550724637685,1.189471213653932
216,67,5134.7022142079995,13.571680263507856,0,0.0,22.880113029423267,4.313432835820896,1.188462981885164
217,67,5139.115942668275,13.634512116579652,0,0.0,22.811053032612723,4.313432835820896,1.188462981885164
218,66,5143.5622027463605,13.697343969651447,0,0.0,22.565845367702252,4.303030303030303,1.1901423645288447
219,66,5134.968921386863,13.760175822723243,0,0.0,22.67873330620372,4.303030303030303,1.1901423645288447
220,65,5139.463015655542,13.823007675795038,0,0.0,22.648115901552906,4.292307692307692,1.1900047822730973
221,64,5143.972223717308,13.885839528866834,0,0.0,22.731224177706334,4.28125,1.1892290425120593
222,63,5135.1376990252065,13.94867138193863,0,0.0,22.785137969237944,4.26984126984127,1.1916237642607448
223,59,5139.65923006795,14.011503235010425,0,0.0,24.26448216216319,4.491525423728813,1.1499731092834171
224,58,5144.177921665406,14.07433508808222,0,0.0,23.986954698406166,4.5,1.1511882274862832
225,57,5139.202568091049,14.137166941154016,0,0.0,24.473288305102344,4.491228070175438,1.1473742359127617
226,56,5142.1986215479055,14.199998794225811,0,0.0,24.90725547194371,4.464285714285714,1.1431345975323632
227,56,5145.1769389234205,14.262830647297607,0,0.0,24.90697801726849,4.464285714285714,1.1431345975323632
228,56,5139.1612305653925,14.325662500369402,0,0.0,25.04955770545041,4.464285714285714,1.1431345975323632
229,56,5142.092578096735,14.388494353441198,0,0.0,25.049280250775194,4.464285714285714,1.1431345975323632
230,52,5144.994877233763,14.451326206512993,0,0.0,25.058895406522712,4.461538461538462,1.1406762205200893
231,51,5139.015150850692,14.514158059584789,0,0.0,25.449857534829043,4.450980392156863,1.1381131395038953
232,50,5141.848799005907,14.576989912656584,0,0.0,25.700982316931334,4.44,1.1355846437972237
233,48,5144.643115507684,14.63982176572838,0,0.0,26.607822791937267,4.416666666666667,1.1280771295343863
234,52,5138.769503893669,14.702653618800175,0,0.019230769230769232,24.750534457602647,4.384615384615385,1.1228113649654237
235,52,5141.475920271248,14.76548547187197,0,0.019230769230769232,24.839261554175703,4.384615384615385,1.1228113649654237
236,51,5144.134115079698,14.828317324943766,0,0.0196078431372549,24.613639270797915,4.450980392156863,1.112231304199909
237,51,5138.43299186024,14.891149178015562,0,0.0196078431372549,24.87395698620585,4.450980392156863,1.112231304199909
238,51,5140.987151307829,14.953981031087357,0,0.0196078431372549,24.977411956515756,4.450980392156863,1.112231304199909
239,51,5143.485907543723,15.016812884159153,0,0.0196078431372549,25.080866926825646,4.450980392156863,1.112231304199909
240,50,5133.837048552895,15.079644737230948,0,0.02,24.46451911728406,4.4,1.1089251405315992
241,52,5137.42875643436,15.142476590302744,0,0.019230769230769232,22.673908530250586,4.230769230769231,1.1031619457618627
242,50,5140.835611930797,15.20530844337454,0,0.02,23.211347185000886,4.2,1.0977023385131566
243,47,5144.146253021467,15.268140296446335,0,0.02127659574468085,22.907986521027713,4.127659574468085,1.1018907305291072
244,47,5144.642227277906,15.33097214951813,0,0.02127659574468085,23.04013834369007,4.127659574468085,1.1018907305291072
245,47,5140.29362074268,15.393804002589926,0,0.02127659574468085,23.257396549331173,4.127659574468085,1.1018907305291072
246,46,5137.0611145091325,15.456635855661721,0,0.021739130434782608,23.493478297586748,4.086956521739131,1.1041057464101747
247,46,5138.8848083332505,15.519467708733517,0,0.021739130434782608,23.628502985959177,4.086956521739131,1.1041057464101747
248,46,5140.641053071383,15.582299561805312,0,0.021739130434782608,23.763527674331613,4.086956521739131,1.1041057464101747
249,45,5138.018713236763,15.645131414877108,0,0.022222222222222223,23.661406656680317,4.066666666666666,1.1046942357214624
250,45,5135.455455635244,15.707963267948903,0,0.022222222222222223,23.240867548361503,4.066666666666666,1.1017874030621884
251,45,5137.016169804033,15.770795121020699,0,0.022222222222222223,23.38352458974376,4.066666666666666,1.1017874030621884
252,45,5134.389503636212,15.833626974092494,0,0.022222222222222223,23.615070520014907,4.066666666666666,1.1017874030621884
